trialStress(1),trialStrain(1),FI_LT,r1Plus,d1Plus
   0.9909762644842873E-01,   0.1155943390489847E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9865430401128918E-01,   0.1157295371063519E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9821296510319477E-01,   0.1158647351637192E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9777360084633543E-01,   0.1159999332210864E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9733620240267626E-01,   0.1161351312784536E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9690076097376642E-01,   0.1162703293358208E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9646726780056729E-01,   0.1164055273931881E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9603571416327362E-01,   0.1165407254505553E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9560609138114455E-01,   0.1166759235079226E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9517839081231752E-01,   0.1168111215652898E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9475260385364030E-01,   0.1169463196226570E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9432872194049809E-01,   0.1170815176800243E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9390673654663237E-01,   0.1172167157373915E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9348663918397970E-01,   0.1173519137947587E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9306842140249592E-01,   0.1174871118521260E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9265207478998026E-01,   0.1176223099094932E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9223759097191543E-01,   0.1177575079668604E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9182496161128735E-01,   0.1178927060242277E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9141417840843116E-01,   0.1180279040815949E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9100523310084498E-01,   0.1181631021389621E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9059811746304190E-01,   0.1182983001963294E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9019282330636998E-01,   0.1184334982536966E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8978934247885660E-01,   0.1185686963110638E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8938766686503472E-01,   0.1187038943684311E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8898778838578994E-01,   0.1188390924257983E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8858969899818525E-01,   0.1189742904831655E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8819339069530867E-01,   0.1191094885405328E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8779885550610909E-01,   0.1192446865979000E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8740608549523074E-01,   0.1193798846552672E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8701507276285789E-01,   0.1195150827126345E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8662580944455453E-01,   0.1196502807700017E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8623828771110438E-01,   0.1197854788273689E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8585249976835371E-01,   0.1199206768847362E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8546843785705491E-01,   0.1200558749421034E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8508609425270866E-01,   0.1201910729994706E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8470546126540714E-01,   0.1203262710568379E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8432653123968192E-01,   0.1204614691142051E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8394929655434484E-01,   0.1205966671715723E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8357374962233995E-01,   0.1207318652289396E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8319988289058619E-01,   0.1208670632863068E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8282768883982738E-01,   0.1210022613436740E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8245715998447915E-01,   0.1211374594010413E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8208828887247487E-01,   0.1212726574584085E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8172106808512319E-01,   0.1214078555157757E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8135549023695240E-01,   0.1215430535731430E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8099154797556214E-01,   0.1216782516305102E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8062923398147430E-01,   0.1218134496878774E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.8026854096799188E-01,   0.1219486477452447E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7990946168104013E-01,   0.1220838458026119E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7955198889903431E-01,   0.1222190438599791E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7919611543272202E-01,   0.1223542419173464E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7884183412504117E-01,   0.1224894399747136E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7848913785098442E-01,   0.1226246380320808E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7813801951744162E-01,   0.1227598360894481E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7778847206306515E-01,   0.1228950341468153E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7744048845813063E-01,   0.1230302322041825E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7709406170438272E-01,   0.1231654302615498E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7674918483490759E-01,   0.1233006283189170E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7640585091398230E-01,   0.1234358263762842E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7606405303694494E-01,   0.1235710244336515E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7572378433004119E-01,   0.1237062224910187E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7538503795030264E-01,   0.1238414205483859E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7504780708539321E-01,   0.1239766186057532E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7471208495348071E-01,   0.1241118166631204E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7437786480310436E-01,   0.1242470147204876E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7404513991302310E-01,   0.1243822127778549E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7371390359209148E-01,   0.1245174108352221E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7338414917912935E-01,   0.1246526088925893E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7305587004277447E-01,   0.1247878069499566E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7272905958135467E-01,   0.1249230050073238E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7240371122275986E-01,   0.1250582030646910E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7207981842430168E-01,   0.1251934011220583E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7175737467258189E-01,   0.1253285991794255E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7143637348337378E-01,   0.1254637972367927E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7111680840146967E-01,   0.1255989952941600E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7079867300057165E-01,   0.1257341933515272E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7048196088314844E-01,   0.1258693914088944E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.7016666568031169E-01,   0.1260045894662617E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6985278105169100E-01,   0.1261397875236289E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6954030068529402E-01,   0.1262749855809961E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6922921829739716E-01,   0.1264101836383634E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6891952763239854E-01,   0.1265453816957306E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6861122246270981E-01,   0.1266805797530978E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6830429658862279E-01,   0.1268157778104651E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6799874383818126E-01,   0.1269509758678323E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6769455806706197E-01,   0.1270861739251995E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6739173315844967E-01,   0.1272213719825668E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6709026302291317E-01,   0.1273565700399340E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6679014159827991E-01,   0.1274917680973012E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6649136284951764E-01,   0.1276269661546685E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6619392076861490E-01,   0.1277621642120357E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6589780937445379E-01,   0.1278973622694029E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6560302271269208E-01,   0.1280325603267702E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6530955485564416E-01,   0.1281677583841374E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6501739990215866E-01,   0.1283029564415046E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6472655197750560E-01,   0.1284381544988719E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6443700523324938E-01,   0.1285733525562391E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6414875384714246E-01,   0.1287085506136063E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6386179202299155E-01,   0.1288437486709736E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6357611399056019E-01,   0.1289789467283408E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6329171400543478E-01,   0.1291141447857080E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6300858634892290E-01,   0.1292493428430753E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6272672532792610E-01,   0.1293845409004425E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6244612527483607E-01,   0.1295197389578097E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6216678054741449E-01,   0.1296549370151770E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6188868552867612E-01,   0.1297901350725442E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6161183462678425E-01,   0.1299253331299114E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6133622227493234E-01,   0.1300605311872787E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6106184293123085E-01,   0.1301957292446459E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6078869107860265E-01,   0.1303309273020131E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6051676122466158E-01,   0.1304661253593804E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6024604790160842E-01,   0.1306013234167476E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5997654566612128E-01,   0.1307365214741149E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5970824909924326E-01,   0.1308717195314821E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5944115280627589E-01,   0.1310069175888493E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5917525141666313E-01,   0.1311421156462166E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5891053958389676E-01,   0.1312773137035838E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5864701198539454E-01,   0.1314125117609510E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5838466332239778E-01,   0.1315477098183183E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5812348831987487E-01,   0.1316829078756855E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5786348172639543E-01,   0.1318181059330527E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5760463831404387E-01,   0.1319533039904199E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5734695287829675E-01,   0.1320885020477872E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5709042023793551E-01,   0.1322237001051544E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5683503523492715E-01,   0.1323588981625216E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5658079273432705E-01,   0.1324940962198889E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5632768762417673E-01,   0.1326292942772561E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5607571481539671E-01,   0.1327644923346233E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5582486924168803E-01,   0.1328996903919906E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5557514585942872E-01,   0.1330348884493578E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5532653964757010E-01,   0.1331700865067250E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5507904560753941E-01,   0.1333052845640923E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5483265876313297E-01,   0.1334404826214595E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5458737416042505E-01,   0.1335756806788267E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5434318686766285E-01,   0.1337108787361940E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5410009197516336E-01,   0.1338460767935612E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5385808459522132E-01,   0.1339812748509285E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5361715986201041E-01,   0.1341164729082957E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5337731293147706E-01,   0.1342516709656629E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5313853898125478E-01,   0.1343868690230302E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5290083321055546E-01,   0.1345220670803974E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5266419084008573E-01,   0.1346572651377646E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5242860711193328E-01,   0.1347924631951319E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5219407728948994E-01,   0.1349276612524991E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5196059665734236E-01,   0.1350628593098663E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
